order_id;customer_id;order_date;total_amount_idr;shipping_city;shipping_province;shipping_cost_idr;payment_method;order_status;promo_code;discount_amount_idr;courier
ORD000942;CUST0717;26/03/2022;138454;Palembang;Sumatera Selatan;27935;Kartu Kredit;delivered;WEEKEND25;10546;SiCepat
ORD000943;CUST0241;18/03/2023;329166;Depok;Jawa Barat;9054;GoPay;delivered;RAMADAN23;19834;JNE
ORD000944;CUST0022;24/03/2022;159990;Surabaya;Jawa Timur;12029;Transfer Bank;cancelled;HARI BELANJA;19010;J&T
ORD000945;CUST0675;02/02/2024;518000;Denpasar;Bali;26648;GoPay;cancelled;;;J&T
ORD000946;CUST0259;08/01/2023;736000;Depok;Jawa Barat;9453;GoPay;cancelled;;;J&T
ORD000947;CUST0506;23/04/2022;416188;Pekanbaru;Riau;28519;GoPay;shipped;WEEKEND25;41812;J&T
ORD000948;CUST0078;18/11/2023;129000;Bandung;Jawa Barat;10816;OVO;delivered;;;JNE
ORD000949;CUST0495;20/01/2024;231966;Manado;Sulawesi Utara;33206;OVO;delivered;SALE2024;47034;SiCepat
ORD000950;CUST0461;19/05/2024;1247000;Bekasi;Jawa Barat;10619;Kartu Kredit;delivered;;;J&T
ORD000951;CUST0331;14/02/2024;179000;Pontianak;Kalimantan Barat;38582;GoPay;delivered;;;JNE
ORD000952;CUST0310;26/02/2024;149000;Yogyakarta;DI Yogyakarta;15449;OVO;delivered;;;JNE
ORD000953;CUST0530;23/01/2025;767000;Manado;Sulawesi Utara;36921;OVO;returned;;;Pos Indonesia
ORD000954;CUST0305;07/05/2023;148856;Semarang;Jawa Tengah;14806;Kartu Kredit;shipped;WEEKEND25;30144;J&T
ORD000955;CUST0229;21/11/2024;229000;Padang;Sumatera Barat;26567;OVO;delivered;;;SiCepat
ORD000956;CUST0129;28/10/2023;237682;Pekanbaru;Riau;22828;OVO;shipped;NEWUSER;41318;J&T
ORD000957;CUST0426;13/03/2022;984524;Makassar;Sulawesi Selatan;42766;QRIS;processing;NEWUSER;13476;JNE
ORD000958;CUST0610;31/12/2024;762048;Depok;Jawa Barat;9480;QRIS;shipped;SALE2024;35952;JNE
ORD000959;CUST0319;16/02/2025;673431;Bekasi;Jawa Barat;12449;OVO;processing;FLASHSALE;44569;Anteraja
ORD000960;CUST0755;06/05/2023;1647000;Tangerang;Banten;13413;OVO;processing;;;Pos Indonesia
ORD000961;CUST0489;12/02/2024;719340;Depok;Jawa Barat;13875;Transfer Bank;delivered;HARBOLNAS22;47660;J&T
ORD000962;CUST0039;02/11/2024;18154;Semarang;Jawa Tengah;15713;GoPay;cancelled;FLASHSALE;30846;SiCepat
ORD000963;CUST0267;23/01/2024;99000;Yogyakarta;DI Yogyakarta;18253;Transfer Bank;delivered;;;J&T
ORD000964;CUST0373;31/05/2024;99000;Semarang;Jawa Tengah;17095;Transfer Bank;returned;;;SiCepat
ORD000965;CUST0758;28/10/2024;59000;Tangerang;Banten;11840;Transfer Bank;delivered;;;SiCepat
ORD000966;CUST0524;08/04/2022;1613828;Bogor;Jawa Barat;13943;Transfer Bank;delivered;MEMBER10;41172;SiCepat
ORD000967;CUST0260;18/10/2022;1071712;Balikpapan;Kalimantan Timur;41707;Kartu Kredit;delivered;SALE2024;26288;JNE
ORD000968;CUST0136;16/01/2023;119000;Jakarta;DKI Jakarta;9497;QRIS;delivered;;;Anteraja
ORD000969;CUST0280;27/11/2023;512532;Depok;Jawa Barat;11450;QRIS;delivered;NEWUSER;43468;JNE
ORD000970;CUST0037;19/01/2025;958787;Depok;Jawa Barat;11043;Kartu Kredit;shipped;HARI BELANJA;17213;Anteraja
ORD000971;CUST0342;12/06/2024;42158;Pontianak;Kalimantan Barat;29986;Kartu Kredit;delivered;MEMBER10;36842;SiCepat
ORD000972;CUST0252;04/07/2022;228000;Balikpapan;Kalimantan Timur;32197;Kartu Kredit;delivered;;;SiCepat
ORD000973;CUST0001;11/02/2023;373860;Semarang;Jawa Tengah;13260;Transfer Bank;shipped;NEWUSER;24140;SiCepat
ORD000974;CUST0710;30/01/2025;1187000;Surabaya;Jawa Timur;16856;Transfer Bank;delivered;;;Anteraja
ORD000975;CUST0498;17/09/2024;1385000;Depok;Jawa Barat;13406;OVO;delivered;;;SiCepat
ORD000976;CUST0549;17/02/2024;449000;Tangerang;Banten;12444;QRIS;delivered;;;J&T
ORD000977;CUST0571;13/03/2024;599000;Manado;Sulawesi Utara;40585;Transfer Bank;delivered;;;JNE
ORD000978;CUST0115;15/05/2024;399000;Malang;Jawa Timur;15582;GoPay;delivered;;;JNE
ORD000979;CUST0030;02/01/2025;178000;Pekanbaru;Riau;31890;GoPay;cancelled;;;SiCepat
ORD000980;CUST0623;15/07/2024;79000;Denpasar;Bali;26349;GoPay;delivered;;;Anteraja
ORD000981;CUST0071;25/06/2024;111686;Pontianak;Kalimantan Barat;29654;Transfer Bank;delivered;MEMBER10;26314;J&T
ORD000982;CUST0769;30/01/2022;399000;Bandung;Jawa Barat;13595;Transfer Bank;cancelled;;;JNE
ORD000983;CUST0439;08/04/2023;299000;Bekasi;Jawa Barat;12906;GoPay;delivered;;;SiCepat
ORD000984;CUST0607;04/07/2024;166914;Bogor;Jawa Barat;14485;GoPay;delivered;MEMBER10;32086;Anteraja
ORD000985;CUST0329;11/01/2022;548000;Bekasi;Jawa Barat;9256;GoPay;shipped;;;JNE
ORD000986;CUST0243;05/08/2024;598926;Malang;Jawa Timur;14797;GoPay;delivered;RAMADAN23;29074;SiCepat
ORD000987;CUST0229;10/10/2023;1197000;Padang;Sumatera Barat;27703;QRIS;delivered;;;Pos Indonesia
ORD000988;CUST0660;14/05/2023;87550;Pontianak;Kalimantan Barat;30500;GoPay;delivered;HARI BELANJA;31450;JNE
ORD000989;CUST0648;06/01/2023;69000;Balikpapan;Kalimantan Timur;30612;Transfer Bank;cancelled;;;JNE
ORD000990;CUST0105;22/02/2023;298731;Padang;Sumatera Barat;33238;OVO;processing;WEEKEND25;38269;JNE
ORD000991;CUST0045;28/02/2024;261719;Bandung;Jawa Barat;14744;Transfer Bank;delivered;NEWUSER;37281;JNE
ORD000992;CUST0085;13/08/2023;282607;Pontianak;Kalimantan Barat;41584;OVO;processing;MEMBER10;46393;Anteraja
ORD000993;CUST0153;27/09/2023;69000;Pontianak;Kalimantan Barat;39865;Transfer Bank;cancelled;;;JNE
ORD000994;CUST0113;23/01/2025;78581;Palembang;Sumatera Selatan;33125;GoPay;delivered;WEEKEND25;10419;JNE
ORD000995;CUST0393;15/05/2022;617000;Bandung;Jawa Barat;14107;OVO;shipped;;;SiCepat
ORD000996;CUST0614;24/05/2022;816550;Medan;Sumatera Utara;34178;OVO;processing;RAMADAN23;30450;JNE
ORD000997;CUST0010;03/02/2025;370480;Manado;Sulawesi Utara;35792;Transfer Bank;shipped;HARBOLNAS22;47520;J&T
ORD000998;CUST0763;26/01/2023;898000;Depok;Jawa Barat;12712;Transfer Bank;shipped;;;J&T
ORD000999;CUST0782;11/02/2025;274924;Denpasar;Bali;22498;GoPay;shipped;NEWUSER;24076;J&T
ORD001000;CUST0461;21/10/2023;1059490;Bekasi;Jawa Barat;13302;GoPay;shipped;SALE2024;36510;JNE
ORD001001;CUST0308;01/07/2022;499000;Denpasar;Bali;26989;Kartu Kredit;delivered;;;JNE
ORD001002;CUST0407;27/11/2023;63540;Pontianak;Kalimantan Barat;28438;QRIS;shipped;HARBOLNAS22;35460;SiCepat
ORD001003;CUST0296;15/05/2022;798000;Manado;Sulawesi Utara;40536;GoPay;delivered;;;Anteraja
ORD001004;CUST0521;15/02/2023;358869;Palembang;Sumatera Selatan;32643;Transfer Bank;processing;RAMADAN23;39131;JNE
ORD001005;CUST0498;21/01/2025;518000;Depok;Jawa Barat;13703;QRIS;delivered;;;SiCepat
ORD001006;CUST0453;25/12/2022;1375000;Malang;Jawa Timur;14426;QRIS;delivered;;;JNE
ORD001007;CUST0434;08/04/2023;1335000;Pekanbaru;Riau;32845;GoPay;shipped;;;SiCepat
ORD001008;CUST0217;08/06/2024;579682;Surabaya;Jawa Timur;14548;OVO;processing;WEEKEND25;17318;J&T
ORD001009;CUST0758;27/11/2024;209024;Tangerang;Banten;9850;QRIS;delivered;HARI BELANJA;19976;J&T
ORD001010;CUST0201;27/09/2024;939078;Yogyakarta;DI Yogyakarta;17309;GoPay;delivered;NEWUSER;27922;SiCepat
ORD001011;CUST0591;25/02/2023;449000;Pekanbaru;Riau;31977;GoPay;cancelled;;;J&T
ORD001012;CUST0235;20/08/2024;110744;Tangerang;Banten;9994;GoPay;delivered;MEMBER10;36256;J&T
ORD001013;CUST0214;23/09/2024;1497000;Padang;Sumatera Barat;24255;Transfer Bank;delivered;;;Pos Indonesia
ORD001014;CUST0244;16/03/2023;228000;Yogyakarta;DI Yogyakarta;13811;OVO;returned;;;J&T
ORD001015;CUST0057;30/10/2023;749634;Semarang;Jawa Tengah;12439;Transfer Bank;shipped;RAMADAN23;48366;SiCepat
ORD001016;CUST0471;26/05/2023;499000;Bandung;Jawa Barat;14212;Transfer Bank;cancelled;;;Anteraja
ORD001017;CUST0198;22/05/2024;512317;Manado;Sulawesi Utara;42231;Transfer Bank;shipped;MEMBER10;44683;Pos Indonesia
ORD001018;CUST0128;31/08/2023;685000;Banjarmasin;Kalimantan Selatan;38291;QRIS;cancelled;;;Anteraja
ORD001019;CUST0144;25/04/2022;770843;Banjarmasin;Kalimantan Selatan;39915;QRIS;processing;WEEKEND25;27157;JNE
ORD001020;CUST0783;14/11/2022;650160;Tangerang;Banten;12469;GoPay;delivered;NEWUSER;47840;SiCepat
ORD001021;CUST0683;24/10/2022;118000;Semarang;Jawa Tengah;13471;QRIS;delivered;;;Anteraja
ORD001022;CUST0180;08/10/2023;379727;Tangerang;Banten;11130;OVO;shipped;MEMBER10;26273;J&T
ORD001023;CUST0765;24/12/2024;199000;Makassar;Sulawesi Selatan;38311;Transfer Bank;returned;;;JNE
ORD001024;CUST0025;01/09/2024;998000;Pekanbaru;Riau;30186;GoPay;processing;;;J&T
ORD001025;CUST0716;17/08/2024;1854000;Yogyakarta;DI Yogyakarta;17995;Transfer Bank;cancelled;;;J&T
ORD001026;CUST0120;31/12/2023;625410;Pontianak;Kalimantan Barat;39875;Transfer Bank;delivered;FLASHSALE;32590;J&T
ORD001027;CUST0674;31/10/2024;500298;Banjarmasin;Kalimantan Selatan;40608;Transfer Bank;delivered;SALE2024;26702;Anteraja
ORD001028;CUST0738;03/11/2023;249000;Jakarta;DKI Jakarta;9963;OVO;returned;;;Pos Indonesia
ORD001029;CUST0364;15/11/2023;686000;Medan;Sumatera Utara;26694;Transfer Bank;cancelled;;;JNE
ORD001030;CUST0033;23/09/2024;997000;Balikpapan;Kalimantan Timur;32721;OVO;returned;;;J&T
ORD001031;CUST0734;03/04/2024;1177000;Medan;Sumatera Utara;32231;Transfer Bank;delivered;;;J&T
ORD001032;CUST0024;18/03/2024;206620;Makassar;Sulawesi Selatan;43592;OVO;delivered;WEEKEND25;31380;SiCepat
ORD001033;CUST0068;24/12/2023;403757;Makassar;Sulawesi Selatan;35439;Transfer Bank;shipped;MEMBER10;45243;JNE
ORD001034;CUST0788;05/03/2023;28938;Semarang;Jawa Tengah;13416;Transfer Bank;delivered;HARBOLNAS22;20062;JNE
ORD001035;CUST0764;01/04/2024;210440;Pontianak;Kalimantan Barat;31119;OVO;shipped;WEEKEND25;47560;Anteraja
ORD001036;CUST0145;01/09/2024;400339;Medan;Sumatera Utara;39273;GoPay;delivered;HARBOLNAS22;26661;JNE
ORD001037;CUST0383;03/05/2023;229000;Depok;Jawa Barat;9815;GoPay;delivered;;;J&T
ORD001038;CUST0340;11/02/2024;199000;Malang;Jawa Timur;14778;GoPay;delivered;;;J&T
ORD001039;CUST0303;01/06/2022;965281;Surabaya;Jawa Timur;12148;OVO;returned;SALE2024;31719;J&T
ORD001040;CUST0382;23/04/2023;199000;Bandung;Jawa Barat;14527;QRIS;delivered;;;SiCepat
ORD001041;CUST0241;24/05/2023;87570;Depok;Jawa Barat;11507;GoPay;delivered;FLASHSALE;20430;Anteraja
ORD001042;CUST0333;14/11/2023;421406;Padang;Sumatera Barat;31296;OVO;delivered;HARBOLNAS22;25594;JNE
ORD001043;CUST0021;26/06/2023;887000;Banjarmasin;Kalimantan Selatan;28114;OVO;delivered;;;JNE
ORD001044;CUST0226;11/12/2023;279000;Malang;Jawa Timur;19412;OVO;delivered;;;JNE
ORD001045;CUST0456;28/10/2023;267000;Makassar;Sulawesi Selatan;41151;Transfer Bank;delivered;;;J&T
ORD001046;CUST0453;25/06/2024;1093998;Medan;Sumatera Utara;26437;QRIS;delivered;FLASHSALE;21002;J&T
ORD001047;CUST0186;07/04/2022;227540;Semarang;Jawa Tengah;16273;OVO;delivered;NEWUSER;10460;JNE
ORD001048;CUST0704;09/02/2025;1064481;Bandung;Jawa Barat;10866;OVO;shipped;RAMADAN23;31519;SiCepat
ORD001049;CUST0713;30/01/2023;956000;Depok;Jawa Barat;10804;Transfer Bank;shipped;;;SiCepat
ORD001050;CUST0525;04/11/2023;309833;Bogor;Jawa Barat;12115;Kartu Kredit;returned;MEMBER10;48167;J&T
ORD001051;CUST0627;21/12/2024;676000;Denpasar;Bali;25122;GoPay;cancelled;;;SiCepat
ORD001052;CUST0175;13/03/2024;1032202;Palembang;Sumatera Selatan;27625;Transfer Bank;delivered;NEWUSER;43798;SiCepat
ORD001053;CUST0338;15/01/2025;716000;Manado;Sulawesi Utara;39031;GoPay;cancelled;;;J&T
ORD001054;CUST0388;27/05/2023;58481;Pontianak;Kalimantan Barat;33023;OVO;delivered;HARI BELANJA;40519;Pos Indonesia
ORD001055;CUST0398;21/11/2022;370485;Bekasi;Jawa Barat;9209;OVO;delivered;FLASHSALE;28515;J&T
ORD001056;CUST0014;14/04/2023;1235353;Depok;Jawa Barat;13948;GoPay;returned;WEEKEND25;30647;J&T
ORD001057;CUST0201;11/04/2023;299000;Yogyakarta;DI Yogyakarta;18823;GoPay;delivered;;;SiCepat
ORD001058;CUST0252;03/08/2023;578000;Balikpapan;Kalimantan Timur;42979;OVO;cancelled;;;J&T
ORD001059;CUST0153;04/07/2022;1755871;Pontianak;Kalimantan Barat;29206;Transfer Bank;returned;NEWUSER;49129;JNE
ORD001060;CUST0096;16/01/2025;283544;Pontianak;Kalimantan Barat;40383;Kartu Kredit;processing;SALE2024;45456;J&T
ORD001061;CUST0665;21/12/2023;665711;Surabaya;Jawa Timur;15163;Transfer Bank;delivered;FLASHSALE;32289;SiCepat
ORD001062;CUST0595;14/03/2023;528000;Surabaya;Jawa Timur;14726;GoPay;delivered;;;J&T
ORD001063;CUST0197;02/10/2024;398000;Depok;Jawa Barat;12367;Transfer Bank;delivered;;;SiCepat
ORD001064;CUST0146;19/02/2025;599000;Depok;Jawa Barat;10505;Transfer Bank;delivered;;;J&T
ORD001065;CUST0621;30/11/2022;499000;Malang;Jawa Timur;21517;OVO;returned;;;SiCepat
ORD001066;CUST0259;15/01/2023;407000;Banjarmasin;Kalimantan Selatan;35792;Kartu Kredit;cancelled;;;J&T
ORD001067;CUST0603;24/02/2024;249000;Padang;Sumatera Barat;33469;QRIS;processing;;;SiCepat
ORD001068;CUST0164;02/07/2023;59000;Balikpapan;Kalimantan Timur;32063;Kartu Kredit;delivered;;;SiCepat
ORD001069;CUST0324;11/09/2023;598000;Balikpapan;Kalimantan Timur;38871;GoPay;delivered;;;JNE
ORD001070;CUST0531;24/12/2024;488000;Banjarmasin;Kalimantan Selatan;29296;QRIS;delivered;;;Pos Indonesia
ORD001071;CUST0332;16/05/2022;119000;Palembang;Sumatera Selatan;31303;GoPay;shipped;;;JNE
ORD001072;CUST0264;06/02/2025;329000;Banjarmasin;Kalimantan Selatan;31563;GoPay;delivered;;;JNE
ORD001073;CUST0714;14/05/2024;79000;Medan;Sumatera Utara;32669;GoPay;cancelled;;;Pos Indonesia
ORD001074;CUST0157;13/03/2024;497000;Yogyakarta;DI Yogyakarta;19517;OVO;delivered;;;Pos Indonesia
ORD001075;CUST0077;02/07/2024;59000;Medan;Sumatera Utara;36937;OVO;delivered;;;JNE
ORD001076;CUST0592;03/11/2024;378000;Bandung;Jawa Barat;14772;GoPay;cancelled;;;Anteraja
ORD001077;CUST0689;27/02/2024;628000;Medan;Sumatera Utara;25295;Transfer Bank;shipped;;;Pos Indonesia
ORD001078;CUST0122;17/12/2023;69000;Bandung;Jawa Barat;13279;GoPay;cancelled;;;J&T
ORD001079;CUST0057;02/05/2023;111981;Semarang;Jawa Tengah;13842;GoPay;delivered;MEMBER10;37019;J&T
ORD001080;CUST0086;03/06/2024;129000;Malang;Jawa Timur;21588;Kartu Kredit;cancelled;;;JNE
ORD001081;CUST0029;12/01/2024;398000;Yogyakarta;DI Yogyakarta;15850;OVO;delivered;;;JNE
ORD001082;CUST0635;12/02/2025;607000;Pontianak;Kalimantan Barat;35755;Transfer Bank;delivered;;;SiCepat
ORD001083;CUST0767;09/02/2025;504160;Yogyakarta;DI Yogyakarta;15838;Transfer Bank;shipped;FLASHSALE;23840;SiCepat
ORD001084;CUST0452;28/11/2023;927000;Semarang;Jawa Tengah;13537;Transfer Bank;cancelled;;;Pos Indonesia
ORD001085;CUST0704;18/07/2024;398000;Bandung;Jawa Barat;13086;Kartu Kredit;delivered;;;J&T
ORD001086;CUST0614;17/06/2024;536000;Medan;Sumatera Utara;36855;GoPay;delivered;;;JNE
ORD001087;CUST0516;24/05/2023;138000;Denpasar;Bali;25824;GoPay;delivered;;;JNE
ORD001088;CUST0325;24/08/2022;1095000;Tangerang;Banten;9796;QRIS;delivered;;;Pos Indonesia
ORD001089;CUST0625;11/12/2024;35988;Jakarta;DKI Jakarta;11352;Transfer Bank;delivered;HARI BELANJA;23012;SiCepat
ORD001090;CUST0667;01/09/2023;267250;Surabaya;Jawa Timur;13279;Transfer Bank;cancelled;FLASHSALE;31750;JNE
ORD001091;CUST0304;27/03/2024;428000;Surabaya;Jawa Timur;15967;QRIS;delivered;;;JNE
ORD001092;CUST0553;13/05/2023;298000;Malang;Jawa Timur;15429;OVO;cancelled;;;Pos Indonesia
ORD001093;CUST0185;03/07/2022;537000;Padang;Sumatera Barat;32176;GoPay;delivered;;;JNE
ORD001094;CUST0516;15/10/2024;89000;Denpasar;Bali;28876;GoPay;cancelled;;;J&T
ORD001095;CUST0302;09/01/2025;1125000;Manado;Sulawesi Utara;42000;QRIS;delivered;;;Anteraja
ORD001096;CUST0341;23/02/2024;658000;Bogor;Jawa Barat;12057;GoPay;delivered;;;SiCepat
ORD001097;CUST0302;14/04/2023;766000;Manado;Sulawesi Utara;42962;GoPay;delivered;;;Anteraja
ORD001098;CUST0064;01/02/2025;453536;Bekasi;Jawa Barat;11746;OVO;delivered;NEWUSER;13464;Anteraja
ORD001099;CUST0219;06/11/2024;279000;Pekanbaru;Riau;23104;GoPay;shipped;;;JNE
ORD001100;CUST0108;07/02/2022;118000;Yogyakarta;DI Yogyakarta;13117;GoPay;processing;;;J&T
ORD001101;CUST0327;12/05/2024;59000;Denpasar;Bali;28366;GoPay;delivered;;;JNE
ORD001102;CUST0170;22/09/2024;578000;Bekasi;Jawa Barat;11773;Transfer Bank;cancelled;;;Anteraja
ORD001103;CUST0629;30/10/2023;537000;Padang;Sumatera Barat;32617;Kartu Kredit;delivered;;;J&T
ORD001104;CUST0037;08/01/2023;764901;Depok;Jawa Barat;10804;Kartu Kredit;delivered;SALE2024;11099;SiCepat
ORD001105;CUST0213;17/07/2024;499000;Medan;Sumatera Utara;29800;Transfer Bank;delivered;;;Anteraja
ORD001106;CUST0720;06/06/2024;199000;Palembang;Sumatera Selatan;30670;GoPay;delivered;;;JNE
ORD001107;CUST0460;15/05/2024;498000;Jakarta;DKI Jakarta;9665;Transfer Bank;delivered;;;SiCepat
ORD001108;CUST0652;08/08/2024;123044;Denpasar;Bali;26967;Transfer Bank;returned;FLASHSALE;23956;JNE
ORD001109;CUST0348;19/12/2024;647000;Bandung;Jawa Barat;10498;QRIS;processing;;;JNE
ORD001110;CUST0024;26/03/2023;329000;Makassar;Sulawesi Selatan;42505;OVO;delivered;;;J&T
ORD001111;CUST0718;26/10/2024;49000;Pontianak;Kalimantan Barat;35506;OVO;delivered;;;JNE
ORD001112;CUST0369;21/07/2024;555256;Pekanbaru;Riau;26677;GoPay;shipped;MEMBER10;43744;JNE
ORD001113;CUST0688;24/02/2025;179315;Malang;Jawa Timur;18091;OVO;delivered;HARI BELANJA;38685;SiCepat
ORD001114;CUST0030;29/07/2022;558000;Pekanbaru;Riau;33098;OVO;cancelled;;;J&T
ORD001115;CUST0652;07/06/2024;83029;Denpasar;Bali;22109;QRIS;delivered;HARI BELANJA;15971;Anteraja
ORD001116;CUST0778;08/09/2023;434454;Malang;Jawa Timur;17475;GoPay;delivered;NEWUSER;23546;Anteraja
ORD001117;CUST0469;11/04/2023;440877;Surabaya;Jawa Timur;12173;Transfer Bank;shipped;WEEKEND25;34123;J&T
ORD001118;CUST0474;22/10/2024;2006961;Tangerang;Banten;13052;GoPay;delivered;RAMADAN23;39039;J&T
ORD001119;CUST0118;29/06/2023;179000;Malang;Jawa Timur;21352;Transfer Bank;delivered;;;J&T
ORD001120;CUST0376;31/01/2022;631936;Banjarmasin;Kalimantan Selatan;38956;Kartu Kredit;shipped;SALE2024;16064;J&T
ORD001121;CUST0307;16/06/2024;907000;Pontianak;Kalimantan Barat;32847;GoPay;delivered;;;JNE
ORD001122;CUST0475;24/09/2023;179000;Palembang;Sumatera Selatan;24318;GoPay;delivered;;;SiCepat
ORD001123;CUST0173;29/05/2024;549000;Jakarta;DKI Jakarta;11017;OVO;delivered;;;Pos Indonesia
ORD001124;CUST0023;06/02/2024;327169;Tangerang;Banten;9725;Kartu Kredit;cancelled;HARI BELANJA;49831;J&T
ORD001125;CUST0259;08/11/2022;371831;Bekasi;Jawa Barat;11477;GoPay;delivered;NEWUSER;27169;Anteraja
ORD001126;CUST0515;03/08/2024;637122;Medan;Sumatera Utara;34843;Kartu Kredit;shipped;RAMADAN23;19878;SiCepat
ORD001127;CUST0027;03/10/2024;518000;Semarang;Jawa Tengah;16116;Transfer Bank;delivered;;;JNE
ORD001128;CUST0052;17/11/2024;1054372;Semarang;Jawa Tengah;16738;GoPay;delivered;HARBOLNAS22;43628;SiCepat
ORD001129;CUST0158;07/04/2022;803000;Bandung;Jawa Barat;14600;OVO;shipped;;;JNE
ORD001130;CUST0713;03/02/2025;158000;Depok;Jawa Barat;10783;OVO;cancelled;;;JNE
ORD001131;CUST0037;04/01/2023;149000;Depok;Jawa Barat;10687;Kartu Kredit;delivered;;;Anteraja
ORD001132;CUST0505;16/09/2022;663272;Pontianak;Kalimantan Barat;33651;Transfer Bank;shipped;RAMADAN23;34728;J&T
ORD001133;CUST0775;13/02/2024;499000;Manado;Sulawesi Utara;35208;OVO;returned;;;J&T
ORD001134;CUST0774;31/01/2023;162616;Padang;Sumatera Barat;33393;OVO;cancelled;MEMBER10;36384;JNE
ORD001135;CUST0612;13/07/2024;199000;Pekanbaru;Riau;26023;Kartu Kredit;delivered;;;SiCepat
ORD001136;CUST0761;27/09/2024;611378;Yogyakarta;DI Yogyakarta;13216;OVO;cancelled;HARBOLNAS22;36622;JNE
ORD001137;CUST0346;10/08/2024;616000;Medan;Sumatera Utara;36400;GoPay;delivered;;;JNE
ORD001138;CUST0146;30/06/2024;309245;Depok;Jawa Barat;10158;OVO;delivered;RAMADAN23;47755;J&T
ORD001139;CUST0431;30/04/2024;248000;Banjarmasin;Kalimantan Selatan;30704;Kartu Kredit;delivered;;;J&T
ORD001140;CUST0651;18/04/2023;1197000;Pontianak;Kalimantan Barat;32228;OVO;delivered;;;J&T
ORD001141;CUST0492;04/02/2025;87492;Pekanbaru;Riau;30046;Kartu Kredit;delivered;HARI BELANJA;41508;J&T
ORD001142;CUST0410;12/05/2022;168579;Semarang;Jawa Tengah;12039;GoPay;delivered;RAMADAN23;30421;SiCepat
ORD001143;CUST0729;29/07/2023;637000;Malang;Jawa Timur;17392;GoPay;delivered;;;J&T
ORD001144;CUST0341;21/12/2023;753000;Bogor;Jawa Barat;12872;QRIS;delivered;;;J&T
ORD001145;CUST0512;26/05/2023;100214;Semarang;Jawa Tengah;14376;Kartu Kredit;shipped;WEEKEND25;37786;SiCepat
ORD001146;CUST0030;28/01/2022;987000;Pekanbaru;Riau;31846;QRIS;shipped;;;JNE
ORD001147;CUST0386;30/08/2024;1248929;Padang;Sumatera Barat;26059;OVO;shipped;HARBOLNAS22;48071;SiCepat
ORD001148;CUST0333;15/11/2024;762437;Palembang;Sumatera Selatan;34943;OVO;delivered;RAMADAN23;14563;SiCepat
ORD001149;CUST0194;26/12/2023;377000;Tangerang;Banten;9157;Transfer Bank;processing;;;SiCepat
ORD001150;CUST0177;11/10/2024;119000;Bekasi;Jawa Barat;13721;GoPay;shipped;;;J&T
ORD001151;CUST0397;10/06/2023;618000;Balikpapan;Kalimantan Timur;31385;QRIS;processing;;;J&T
ORD001152;CUST0013;29/12/2022;174051;Bandung;Jawa Barat;13660;Transfer Bank;delivered;WEEKEND25;23949;J&T
ORD001153;CUST0565;14/03/2023;1402860;Banjarmasin;Kalimantan Selatan;39997;GoPay;delivered;MEMBER10;32140;JNE
ORD001154;CUST0460;24/02/2023;1626000;Jakarta;DKI Jakarta;8167;Kartu Kredit;cancelled;;;SiCepat
ORD001155;CUST0653;11/04/2024;199000;Denpasar;Bali;22453;Kartu Kredit;cancelled;;;Anteraja
ORD001156;CUST0484;22/07/2024;149000;Medan;Sumatera Utara;34089;Transfer Bank;delivered;;;Anteraja
ORD001157;CUST0729;11/02/2023;128000;Malang;Jawa Timur;15064;Kartu Kredit;shipped;;;JNE
ORD001158;CUST0075;16/01/2025;777000;Semarang;Jawa Tengah;12989;Transfer Bank;delivered;;;JNE
ORD001159;CUST0517;15/10/2023;658000;Tangerang;Banten;11485;Transfer Bank;processing;;;Anteraja
ORD001160;CUST0784;06/12/2023;408000;Tangerang;Banten;12955;QRIS;delivered;;;SiCepat
ORD001161;CUST0648;06/04/2022;565000;Balikpapan;Kalimantan Timur;31553;Transfer Bank;processing;;;SiCepat
ORD001162;CUST0586;20/01/2025;158895;Manado;Sulawesi Utara;38649;GoPay;delivered;FLASHSALE;40105;J&T
ORD001163;CUST0065;25/07/2023;449000;Banjarmasin;Kalimantan Selatan;30188;QRIS;processing;;;JNE
ORD001164;CUST0608;15/01/2024;2053317;Manado;Sulawesi Utara;36029;GoPay;processing;HARBOLNAS22;42683;J&T
ORD001165;CUST0771;31/10/2024;548000;Banjarmasin;Kalimantan Selatan;31843;Transfer Bank;delivered;;;JNE
ORD001166;CUST0701;12/07/2023;119000;Pontianak;Kalimantan Barat;35778;Kartu Kredit;shipped;;;JNE
ORD001167;CUST0405;03/05/2023;106298;Denpasar;Bali;28353;Transfer Bank;delivered;HARBOLNAS22;22702;Pos Indonesia
ORD001168;CUST0315;25/03/2023;1559672;Bogor;Jawa Barat;11522;GoPay;delivered;SALE2024;34328;SiCepat
ORD001169;CUST0454;20/01/2023;429390;Surabaya;Jawa Timur;15780;Kartu Kredit;processing;FLASHSALE;19610;SiCepat
ORD001170;CUST0663;13/08/2022;205242;Balikpapan;Kalimantan Timur;36030;Transfer Bank;delivered;FLASHSALE;23758;J&T
ORD001171;CUST0410;20/07/2024;358000;Semarang;Jawa Tengah;13114;GoPay;delivered;;;Pos Indonesia
ORD001172;CUST0164;08/09/2024;168000;Bandung;Jawa Barat;11794;GoPay;delivered;;;J&T
